Category,Product Name,vegetable oil,canola oil,soybean oil,sunflower oil,cottonseed oil,rapeseed oil,corn oil,safflower oil,peanut oil,sesame oil,grapeseed oil,flaxseed oil,hempseed oil,pumpkin seed oil,almond oil,walnut oil,SEED_OIL_PRESENCE
Bakery,Tip Top The One White Sandwich Bread | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Tip Top Spicy Fruit English Muffins | 6 pack,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Tip Top Cafe Bread Raisin Toast | 650g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Tip Top The One White Toast Bread | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Golden Crumpet Toast Bread | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Tip Top The One Wholemeal Sandwich Bread | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Tip Top Raisin Toast Bread | 520g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Noshu 95% Sugar Free Banana Bread Slices | 240g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Burgen Lower Carb Sunflower & Linseed Bread | 660g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,La Fournee Doree Brioche Sliders 10 Pack | 200g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Golden Crumpet Rounds Wholemeal | 6 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Crumpet Rounds 6 Pack | 300g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Soft White Wraps 8 pack | 360g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles 4 Leaf Salad Mix | 200g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles High Fibre Wholemeal Bread | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Super Soft Round Rolls | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Devondale Moo Chocolate Flavoured Multipack Milk 200mL | 6 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Cheese & Bacon Rolls | 4 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles High Fibre Multigrain Bread | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles High Fibre White Sandwich Bread | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Pavlova | 1 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Wonder White Bread Wholemeal Plus Iron | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Flatbread Wholemeal | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Flatbread White | 6 pack,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Golden Round Crumpets | 6 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Wonder White Bread + Vitamins & Mineral | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles White Bread | 650g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Tip Top Original English Muffins | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Turkish Rolls 4 pack | 400g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Croissants 3 Pack | 189g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Soft White Toast Loaf | 650g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Helga's Traditional Wholemeal Bread | 750g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Anzac Biscuits | 12 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Soft Wholemeal Sandwich Loaf | 650g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Golden Crumpet Square 6 pack | 425g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Wonder White Bread + Vitamins Toast | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Super Soft White Toast Loaf | 680g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Croissants 4 Pack | 168g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Stone Baked By Laurent Pane Di Casa | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Abbott's Bakery Light Rye Bread | 680g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Super Soft White Sandwich Loaf | 680g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Abbott's Bakery Farmhouse Wholemeal Bread | 750g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Abbott's Bakery Rustic White Bread | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Abbott's Bakery Country Grains Bread | 800g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Super Soft Hamburger Rolls | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery French Stick | 1 each,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Mighty Soft Cafe Fruit Loaf | 600g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Wholemeal Toast Loaf | 680g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Iced Donuts | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Helga's Mixed Grain Bread | 850g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Cinnamon Donuts | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Pancakes | 5 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Vegemite Scroll | 1 each,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Chocolate Chip Cookies | 12 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Cinnamon Donuts | 12 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Ultimate Choc Chip Cookie | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Super Soft Hot Dog Rolls | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Noshu 95% Sugar Free Iced Carrot Cakes | 180g,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Burgen Soy & Linseed Bread | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Burgen Traditional Rye Bread | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Noshu 97% Sugar Free Caramel Mudcake Slices | 170g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,La Fournee Doree Pain Au Chocolat 8 Pack | 360g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,La Fournee Doree Brioche Burger Buns With Multi Grain 4 pack | 250g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,La Fournee Doree Brioche Burger Buns | 250g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,La Fournee Doree Brioche Burger Buns With Sesame Seeds 4 Pack | 250g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,La Fournee Doree Hand Braided Butter Brioche | 400g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,La Fournee Doree Split Top Brioche Hot Dog Rolls 6 Pack | 300g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Pain Au Chocolate 4 Pack | 220g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Mini Chocolate Chip Muffins | 9 Pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Wholemeal Sandwich Loaf | 680g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Brioche Hamburger Buns 4 Pack | 200g,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Helga's Light Rye Bread | 680g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,M&M's Cookies | 8 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Stone Baked White Sourdough Vienna | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,La Zuppa Soup Pouch Tuscan Chicken Vegetable & Rice | 400g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles English Muffins 6 Pack | 400g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Wholemeal & Grain Soft Wraps 8 Pack | 360g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Tiger Rolls | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery High Fibre Low Gi White Toast Loaf | 680g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Spinach And Herb Flatbread | 5 pack,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery High Fibre Low Gi 7 Seeds & Grains Toast Bread Loaf | 800g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Banh Mi Jumbo Rolls | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Hawaiian Pizza Roll | 2 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery High Fibre Low Gi 7 Seeds & Grains Sandwich Bread Loaf | 800g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Sesame French Stick | 1 each,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Blueberry Muffins | 4 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Stone Baked By Laurent Mini Olive Pane Di Casa | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Mission Original Wraps 8 pack | 567g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Shepard Avocados | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Golden Pikelets | 8 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles New York Style Baked Cheesecake Slice 2 Pack | 220g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Multigrain Toast Loaf | 680g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Raisin Toast | 560g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles High Fibre White Toast Bread | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Shredded Roast Chicken Breast | 150g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Wholemeal Rolls | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Stone Baked Pane Di Casa Rolls | 4 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery High Fibre Low Gi White Sandwich Loaf | 680g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Brioche Rolls 8 Pack | 280g,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Sesame Hamburger Rolls | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Soft Multigrain Sandwich Loaf | 650g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Cinnamon Bun | 1 each,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles White Dinner Rolls | 6 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Pikelets 8 Pack | 200g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Finest Pure Canadian Maple Syrup | 250mL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Crusty Round Rolls | 6 pack,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Blueberry Mini Muffins | 9 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Mighty Soft Raisin Toast | 600g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Soft White Sandwich | 650g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Sesame Hot Dog Rolls | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Chocolate Chip Muffins | 4 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Damper Inspired Rolls | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Multigrain Sandwich Loaf | 680g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery BBQ Cheese And Bacon Pizza Roll | 2 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Super Soft Jumbo Round Rolls | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Stone Baked By Laurent Turkish Rolls | 3 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery White Vienna | 1 each,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,La Fournee Doree Sliced Brioche Loaf Plain | 500g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Mini Croissants | 160g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Croissants 12 Pack | 900g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Finest Orange Juice | 2L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Fresh Cream Chocolate Eclairs | 2 pack,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bakery,Golden Pancakes 6 Pack | 360g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Helga's Traditional White Bread | 750g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Mini Jam Donuts | 6 pack,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Tip Top Wholemeal English Muffins | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Stone Baked Rustic Rolls | 4 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Banana Muffins | 9 Pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Mini Pain Au Choc | 8 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Boston Bun | 1 each,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,MEB Pita Khobz White 5 pack | 500g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Light Rye Sourdough Rolls | 4 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Roasted Pumpkin Seed & Purple Wheat Panini | 3 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Chocolate Chip Brioche Rolls 8 Pack | 280g,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Double Chocolate Cookies | 12 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Finest By Laurent White Sourdough Vienna | 1 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Finest By Laurent White Sourdough Rolls | 3 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery White Crusty Jumbo Rolls | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Rustic Baguette | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,MEB Pita Pockets White 8 pack | 250g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Super Soft Hot Dog Jumbo Rolls | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Lamington Fingers 18 pack | 350g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Cafe Style Raisin Toast | 650g,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Margherita Pizza Rolls | 2 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Bakery Du Jour Vegan Croissant 3 Pack | 168g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Double Chocolate Mini Muffins | 9 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Super Soft Round Rolls | 12 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Mixed Biscuit Tray | 24 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Stone Baked Mini White Pane Di Casa | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bagels Plain 4 pack | 360g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles BAGEL SESAME 4 PACK | 360g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Tip Top Sunblest White Bread | 650g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Abbott's Bakery Dark Rye | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Iced Extra Chocolate Donuts | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Helga's Pumpkin Five Seed Bread | 720g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Stone Baked By Laurent Mini White Sourdough | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Madeira Cake | 450g,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles White Chocolate & Macadamia Cookies | 6 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Abbott's Bakery Harvest Seeds And Grain Bread | 750g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Brioche Loaf Sliced | 500g,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Mission Souvlaki Bread | 320g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Light Sourdough Hamburger Rolls | 4 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Tip Top 9 Grain Classic Sandwich | 700g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Mission Spinach & Herb Wraps 8 pack | 567g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Mission Wholegrain Wraps 8 pack | 567g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Apple Fresh Cream Turnover | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Mud Cake | 600g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Tip Top Sunblest Soft White Toast Bread | 650g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Apple & Cinnamon Muffins | 4 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Custard Tarts 360g | 6 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Oat & Raisin Cookies | 6 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Stone baked By Laurent Mini Pane Di Case Pumpkin & Soybean | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Mission Roasted Garlic Wraps 8 pack | 567g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Hawaiian Tear & Share | 1 each,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery BBQ Cheese And Bacon Tear & Share | 1 each,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Banana Bread Slices 5 Pack | 500g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,MEB Pita Khobz Wholemeal 5 pack | 500g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Margherita Tear And Share | 1 each,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Helga's Mixed Grain Wraps 8 pack | 508g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Abbott's Bakery Sourdough Rye Bread | 760g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Vanilla Slice 2 Pack | 270g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Multigrain Rolls | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Mini Parmesan & Onion Pane Di Casa | 1 each,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Apricot Crown | 2 pack,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Ultimate White Choc Chip Cookie | 6 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Double Chocolate Muffins | 4 Pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Traditional Cream Filled Dusted Sponge | 380g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Stone Baked By Laurent Turkish Loaf | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Helga's White Wraps 8 pack | 508g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Stone Baked Light Rye Sourdough Vienna | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Belgian Cheesecake Slice 2 pack | 220g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Iced Ring Donut Mixed | 2 pack,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Turkish Pide | 400g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Apple Crown Danish | 2 pack,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles White Large Jumbo Wraps 8 Pack | 560g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Stone Baked Multigrain Sourdough Vienna | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Fresh Cream Long John Donuts | 2 pack,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Laurent Almond Croissant | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Helga's Sourdough Bread | 650g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Mission Original Mini Wraps 8 pack | 384g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Stone Baked Mini Wholemeal Petit Pane Di Casa | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Crusty Entertainer Rolls | 10 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Butter Shortbread | 12 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Traditional Sponge Cream Filled Iced | 450g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Custard Pull Apart | 1 each,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery High Fibre Low Gi 7 Seeds & Grain Toast Loaf | 400g,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Salted Caramel & White Chocolate Cookies | 6 Pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Soy & Linseed Panini | 3 pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery Coconut Drops | 12 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Dreams Crumb True Red Velvet Cookies | 4 pack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Abbotts Bakery Sourdough White | 760g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Toscano Crepes Chocolate | 180g,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Tiramisu | 500g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Bakery Mini Apple Crown | 5 pack,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Thin & Crispy Medium Pizza Bases 9inch | 200g,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery By Laurent Ciabatta Loaf | 1 each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakery,Coles Lemon Cheesecake Slices 2 Pack | 220g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bakery,Coles Bakery High Fibre Low Gi White Toast Loaf | 330g,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
